OrderID,OrderDate,CustomerID,CustomerName,City,Region,ProductID,ProductName,Category,SubCategory,Quantity,UnitPrice,Discount,TotalPrice,SalesChannel,SalesRep,ShippingDate,ShippingMode,PaymentMethod,ReturnFlag
ORD101134,13-06-2024,C1275,Customer_27,Ahmedabad,West,P003,Smartphone A,Electronics,Phones,3,730.5,0,2191.5,Online,,15-06-2024,Standard,Credit Card,Yes
ORD100969,26-03-2024,C1006,Customer_19,Kolkata,East,P018,Stapler,Office Supplies,Stationery,3,5.23,0.03,15.22,Offline,,03-04-2024,Express,UPI,No
ORD100611,12-07-2024,C1049,Customer_427,Chennai,South,P013,Router,Electronics,Networking,4,82.48,0.03,320.02,Online,Priya Singh,13-07-2024,Express,UPI,No
ORD100793,12-08-2023,C1242,Customer_390,Kolkata,East,P019,External HDD 1TB,Electronics,Storage,1,75.46,0.1,67.91,Online,,16-08-2023,Standard,Credit Card,No
ORD100074,16-02-2023,C1250,Customer_444,Pune,West,P003,Smartphone A,Electronics,Phones,5,560.44,0.05,2662.09,Offline,,25-02-2023,Express,Credit Card,No
ORD101186,28-12-2024,C1242,Customer_127,Chennai,South,P015,Projector,Electronics,AV,2,564.01,0,1128.02,Online,Rita Patel,01-01-2025,Standard,UPI,No
ORD101096,19-07-2023,C1034,Customer_31,Chennai,South,P011,Pen Set,Office Supplies,Stationery,2,8.6,0.03,16.68,Online,Priya Singh,25-07-2023,SameDay,UPI,No
ORD100273,23-07-2024,C1034,Customer_180,Hyderabad,South,P003,Smartphone A,Electronics,Phones,1,726.85,0,726.85,Online,,23-07-2024,Standard,UPI,No
ORD100791,22-03-2024,C1184,Customer_380,Hyderabad,South,P009,Desk Lamp,Office Supplies,Lamps,4,35.63,0.03,138.24,Offline,Vikram Rao,30-03-2024,SameDay,Credit Card,No
ORD100396,26-12-2024,C1064,Customer_68,Delhi,North,P025,Project Mouse,Electronics,Accessories,3,26.03,0,78.09,Offline,Lina Das,02-01-2025,SameDay,Cash,No
ORD100154,22-11-2023,C1230,Customer_392,Hyderabad,South,P005,"Monitor 24""",Electronics,Monitors,4,205.27,0,821.08,Offline,Karan Mehta,25-11-2023,Standard,NetBanking,No
ORD100741,20-03-2024,C1258,Customer_17,Jaipur,North,P014,Webcam,Electronics,Accessories,2,53.25,0,106.5,Online,,28-03-2024,SameDay,NetBanking,No
ORD100191,12-08-2024,C1172,Customer_132,Ahmedabad,West,P018,Stapler,Office Supplies,Stationery,3,6.39,0,19.17,Offline,Vikram Rao,12-08-2024,Express,NetBanking,No
ORD100797,25-08-2023,C1292,Customer_112,Lucknow,North,P003,Smartphone A,electronics,Phones,5,631.78,0.03,3064.13,Offline,Saurabh Sen,30-08-2023,Express,UPI,No
ORD101161,21-03-2023,C1201,Customer_470,Ahmedabad,West,P016,Filing Cabinet,Furniture,Storage,4,303.25,0,1213,Offline,,24-03-2023,Standard,UPI,No
ORD100187,13-04-2024,C1286,Customer_112,Delhi,North,P015,Projector,Electronics,AV,6,652.96,0,3917.76,Online,Amit Verma,16-04-2024,SameDay,Credit Card,No
ORD100050,14-04-2024,C1124,Customer_53,Chennai,South,P027,Calculator,Office Supplies,Electronics,1,13.94,0.1,12.55,Online,Lina Das,16-04-2024,Express,Cash,No
ORD100038,07-02-2024,C1037,Customer_234,Kolkata,East,P027,Calculator,Office Supplies,Electronics,5,15.95,0,79.75,Offline,Sneha Kapoor,13-02-2024,Standard,Credit Card,Yes
ORD100418,05-07-2023,C1051,Customer_372,Ahmedabad,West,P023,Coffee Maker,Appliances,Kitchen,1,76.75,0.05,72.91,Offline,Saurabh Sen,05-07-2023,Standard,UPI,No
ORD101137,30-09-2024,C1126,Customer_319,Kolkata,East,P010,Notebook Pack,Office Supplies,Paper,6,12.66,,75.96,Offline,Rahul Jain,06-10-2024,Standard,UPI,No
ORD100208,08-05-2023,C1245,Customer_161,Hyderabad,South,P027,Calculator,Office Supplies,Electronics,3,13.28,0,39.84,Offline,Karan Mehta,08-05-2023,SameDay,NetBanking,No
ORD100375,26-08-2023,C1000,Customer_500,Kolkata,East,P016,Filing Cabinet,Furniture,Storage,3,270.74,0,812.22,Offline,Sneha Kapoor,03-09-2023,SameDay,NetBanking,No
ORD100463,14-01-2024,C1028,Customer_428,Bengaluru,South,P016,Filing Cabinet,Furniture,Storage,4,289.24,0.1,1041.26,Offline,Rahul Jain,21-01-2024,SameDay,UPI,No
ORD100470,07-06-2024,C1072,Customer_483,Chennai,South,P015,Projector,Electronics,AV,2,696.75,0.15,1184.47,Online,Rahul Jain,13-06-2024,Standard,Credit Card,No
ORD100517,19-11-2024,C1232,Customer_23,Mumbai,West,P006,Office Chair,Furniture,Chairs,4,154.67,0,618.68,Online,,19-11-2024,Standard,Cash,No
ORD100075,18-04-2024,C1122,Customer_293,Jaipur,North,P005,"Monitor 24""",Electronics,Monitors,3,179.55,0,538.65,Offline,Karan Mehta,22-04-2024,SameDay,Cash,No
ORD100910,19-10-2024,C1178,Customer_300,Pune,West,P027,Calculator,Office Supplies,Electronics,5,13.32,0.05,63.27,Offline,Lina Das,24-10-2024,SameDay,UPI,No
ORD100248,01-09-2024,C1091,Customer_477,Lucknow,North,P024,Water Cooler,Appliances,Kitchen,2,217.19,0,434.38,Online,Amit Verma,09-09-2024,Standard,NetBanking,Yes
ORD100559,11-11-2024,C1087,Customer_462,Bengaluru,South,P019,External HDD 1TB,Electronics,Storage,1,79.36,0.1,71.42,Online,Saurabh Sen,13-11-2024,Standard,Credit Card,No
ORD100302,25-08-2023,C1291,Customer_458,Delhi,North,P029,Desk Organizer,Office Supplies,Storage,5,17.82,0,89.1,Offline,Saurabh Sen,03-09-2023,Standard,NetBanking,No
ORD100582,28-11-2024,C1021,Customer_494,Mumbai,West,P014,Webcam,Electronics,Accessories,3,43.13,0.1,116.45,Online,Rahul Jain,06-12-2024,Standard,UPI,No
ORD100899,14-02-2024,C1150,Customer_28,Bengaluru,South,P025,Project Mouse,Electronics,Accessories,1,23.41,0.1,21.07,Offline,,16-02-2024,SameDay,UPI,No
ORD101040,23-08-2024,C1134,Customer_389,Mumbai,West,P027,Calculator,Office Supplies,Electronics,2,15.43,0,30.86,Offline,Neha Sharma,27-08-2024,SameDay,Cash,No
ORD100335,12-02-2023,C1188,Customer_387,Hyderabad,South,P026,Binder,Office Supplies,Stationery,5,4.32,0.05,20.52,Online,Amit Verma,16-02-2023,Standard,Cash,No
ORD100737,14-05-2024,C1122,Customer_482,Jaipur,North,P025,Project Mouse,Electronics,Accessories,4,22.3,0.03,86.52,Offline,,20-05-2024,Express,UPI,No
ORD100798,12-12-2024,C1282,Customer_61,Lucknow,North,P019,External HDD 1TB,Electronics,Storage,2,86.5,0.05,164.35,Offline,Saurabh Sen,14-12-2024,SameDay,UPI,No
ORD100011,21-04-2024,C1043,Customer_375,Jaipur,North,P001,Laptop A,Electronics,Laptops,4,1369.05,0.1,4928.58,Online,Priya Singh,24-04-2024,Express,NetBanking,No
ORD101005,12-09-2024,C1279,Customer_96,Mumbai,West,P012,Headphones,Electronics,Accessories,6,81.72,0,490.32,Online,Neha Sharma,14-09-2024,Express,Credit Card,No
ORD101197,08-06-2023,C1106,Customer_118,Mumbai,West,P021,Mouse,Electronics,Accessories,4,18.64,0,74.56,Offline,Rita Patel,11-06-2023,SameDay,Cash,No
ORD100485,25-04-2023,C1121,Customer_365,Pune,West,P006,Office Chair,Furniture,Chairs,4,168.32,0.03,653.08,Offline,Neha Sharma,26-04-2023,Standard,Cash,No
ORD100462,07-07-2024,C1245,Customer_470,Hyderabad,South,P025,Project Mouse,Electronics,Accessories,1,24.98,,24.98,Offline,Neha Sharma,15-07-2024,SameDay,Credit Card,No
ORD100538,04-02-2023,C1176,Customer_76,Hyderabad,South,P008,Printer A,Electronics,Printers,3,245.63,0.05,700.05,Online,Rita Patel,04-02-2023,Standard,NetBanking,No
ORD100627,04-09-2024,C1183,Customer_452,Jaipur,North,P007,Office Table,Furniture,Tables,2,230.94,0.1,415.69,Online,,13-09-2024,Express,UPI,No
ORD100281,27-06-2024,C1198,Customer_420,Delhi,North,P025,Project Mouse,Electronics,Accessories,4,26.18,0.1,94.25,Online,,05-07-2024,SameDay,Cash,No
ORD100253,09-02-2023,C1143,Customer_48,Pune,West,P011,Pen Set,Office Supplies,Stationery,3,8.92,,26.76,Offline,Priya Singh,11-02-2023,Standard,Cash,No
ORD100707,01-07-2024,C1203,Customer_20,Kolkata,East,P015,Projector,Electronics,AV,2,675.78,0,1351.56,Online,Rita Patel,01-07-2024,SameDay,Cash,No
ORD100476,25-12-2024,C1174,Customer_107,Chennai,South,P018,Stapler,Office Supplies,Stationery,5,5.56,0.05,26.41,Offline,Neha Sharma,03-01-2025,Standard,NetBanking,No
ORD101026,22-04-2023,C1113,Customer_33,Bengaluru,South,P001,Laptop A,Electronics,Laptops,5,1132.65,0,5663.25,Offline,Vikram Rao,22-04-2023,SameDay,UPI,No
ORD100223,05-12-2023,C1250,Customer_86,Kolkata,East,P001,Laptop A,Electronics,Laptops,5,1283.6,0.03,6225.46,Offline,Saurabh Sen,10-12-2023,Express,Cash,No
ORD100577,29-08-2023,C1154,Customer_259,Delhi,North,P008,Printer A,Electronics,Printers,1,220.73,0,220.73,Online,Lina Das,03-09-2023,Standard,Cash,No
ORD100672,08-02-2024,C1160,Customer_456,Delhi,North,P026,Binder,Office Supplies,Stationery,2,3.73,0,7.46,Offline,,16-02-2024,Express,Credit Card,No
ORD100813,28-10-2024,C1142,Customer_75,Bengaluru,South,P030,Laptop Sleeve,Electronics,Accessories,2,19.85,0.05,37.72,Offline,Rahul Jain,30-10-2024,SameDay,Cash,No
ORD100219,02-10-2024,C1160,Customer_306,Lucknow,North,P004,Smartphone B,Electronics,Phones,4,419.43,0,1677.72,Online,Karan Mehta,08-10-2024,Express,Credit Card,No
ORD101000,11-06-2024,C1096,Customer_140,Chennai,South,P025,Project Mouse,Electronics,Accessories,2,23.47,0,46.94,Online,Neha Sharma,11-06-2024,Standard,UPI,No
ORD100425,20-01-2023,C1295,Customer_196,Delhi,North,P030,Laptop Sleeve,Electronics,Accessories,1,23.85,0,23.85,Offline,,25-01-2023,Express,Credit Card,No
ORD100369,23-02-2024,C1105,Customer_353,Pune,West,P020,SSD 512GB,Electronics ,Storage,3,130.31,0.03,379.2,Offline,Sneha Kapoor,21-02-2024,SameDay,Credit Card,No
ORD100982,10-07-2024,C1002,Customer_160,Hyderabad,South,P015,Projector,Electronics,AV,2,596.31,0,1192.62,Online,Rahul Jain,16-07-2024,Express,Credit Card,No
ORD100069,18-04-2024,C1206,Customer_443,Chennai,South,P014,Webcam,Electronics,Accessories,5,56.94,0.03,276.16,Offline,,22-04-2024,Standard,Cash,No
ORD101049,11-10-2023,C1125,Customer_117,Lucknow,North,P018,Stapler,Office Supplies,Stationery,4,5.52,0.1,19.87,Online,,12-10-2023,SameDay,NetBanking,No
ORD100580,04-11-2024,C1146,Customer_331,Bengaluru,South,P015,Projector,Electronics,AV,4,613.6,0.1,2208.96,Offline,,06-11-2024,Express,Credit Card,No
ORD100021,28-01-2024,C1291,Customer_127,Mumbai,West,P028,Phone Stand,Electronics,Accessories,1,12.76,0,12.76,Online,,30-01-2024,SameDay,Credit Card,No
ORD100077,11-08-2023,C1209,Customer_446,Ahmedabad,West,P002,Laptop B,Electronics,Laptops,6,811.86,0,4871.16,Offline,,18-08-2023,Express,Credit Card,No
ORD100547,05-03-2023,C1299,Customer_156,Ahmedabad,West,P018,Stapler,Office Supplies,Stationery,3,6.17,0,18.51,Online,Sneha Kapoor,10-03-2023,Express,UPI,No
ORD100907,10-03-2024,C1239,Customer_452,Delhi,North,P001,Laptop A,Electronics,Laptops,1,1217.33,0,1217.33,Offline,Amit Verma,18-03-2024,Standard,Cash,Yes
ORD100748,12-03-2024,C1255,Customer_349,Kolkata,East,P022,Keyboard,Electronics,Accessories,4,38.31,0.05,145.58,Online,Neha Sharma,10-03-2024,Express,UPI,No
ORD100405,29-04-2023,C1092,Customer_99,Mumbai,West,P015,Projector,Electronics,AV,6,560.68,0.05,3195.88,Offline,Priya Singh,06-05-2023,Standard,Credit Card,No
ORD101067,25-07-2023,C1258,Customer_448,Jaipur,North,P014,Webcam,Electronics,Accessories,1,50.67,0.03,49.15,Online,,03-08-2023,SameDay,UPI,Yes
ORD100826,10-01-2024,C1049,Customer_170,Hyderabad,South,P010,Notebook Pack,Office Supplies,Paper,2,13.69,,27.38,Offline,Neha Sharma,19-01-2024,Express,Cash,No
ORD100125,02-11-2023,C1046,Customer_485,Lucknow,North,P030,Laptop Sleeve,Electronics,Accessories,2,22.59,0,45.18,Online,Vikram Rao,03-11-2023,Standard,UPI,No
ORD100228,21-04-2024,C1048,Customer_70,Lucknow,North,P002,Laptop B,Electronics,Laptops,5,942.65,0.05,4477.59,Offline,Lina Das,22-04-2024,Express,UPI,No
ORD100757,25-11-2024,C1059,Customer_43,Delhi,North,P024,Water Cooler,Appliances ,Kitchen,3,242.25,0.03,704.95,Offline,,29-11-2024,Express,UPI,No
ORD100042,31-10-2023,C1276,Customer_42,Lucknow,North,P021,Mouse,Electronics,Accessories,3,22.79,0.1,61.53,Offline,,06-11-2023,Express,Credit Card,No
ORD100516,07-09-2023,C1242,Customer_255,Lucknow,North,P020,SSD 512GB,Electronics,Storage,5,127.97,0,639.85,Online,Rita Patel,13-09-2023,SameDay,NetBanking,No
ORD100889,03-07-2024,C1220,Customer_185,Mumbai,West,P009,Desk Lamp,Office Supplies,Lamps,4,32.28,0.05,122.66,Online,Neha Sharma,11-07-2024,SameDay,NetBanking,No
ORD100936,20-12-2024,C1245,Customer_327,Hyderabad,South,P010,Notebook Pack,Office Supplies,Paper,4,10.4,0.05,39.52,Offline,,28-12-2024,Express,Credit Card,No
ORD100908,19-03-2023,C1032,Customer_90,Mumbai,West,P024,Water Cooler,Appliances,Kitchen,5,213.26,0.03,1034.31,Online,Karan Mehta,22-03-2023,SameDay,NetBanking,No
ORD100572,23-01-2023,C1219,Customer_177,Mumbai,West,P002,Laptop B,Electronics,Laptops,3,1054.58,0.05,3005.55,Online,,28-01-2023,SameDay,Credit Card,No
ORD100576,20-12-2023,C1205,Customer_412,Pune,West,P020,SSD 512GB,Electronics,Storage,2,127.98,0,255.96,Online,Rita Patel,28-12-2023,Standard,NetBanking,No
ORD101082,15-12-2024,C1023,Customer_277,Hyderabad,South,P027,Calculator,Office Supplies,Electronics,3,13,0,39,Online,,20-12-2024,Standard,Cash,Yes
ORD100621,24-07-2024,C1010,Customer_441,Bengaluru,South,P010,Notebook Pack,Office Supplies,Paper,4,11.48,0,45.92,Offline,Neha Sharma,25-07-2024,Standard,NetBanking,No
ORD100767,03-04-2023,C1280,Customer_209,Bengaluru,South,P006,Office Chair,Furniture,Chairs,1,170.19,0.03,165.08,Offline,,03-04-2023,Standard,NetBanking,No
ORD100743,27-10-2023,C1143,Customer_113,Delhi,North,P008,Printer A,Electronics,Printers,3,236.22,0.03,687.4,Online,Neha Sharma,28-10-2023,Standard,NetBanking,No
ORD100374,10-09-2023,C1089,Customer_328,Delhi,North,P009,Desk Lamp,Office Supplies,Lamps,6,38.8,0,232.8,Online,,15-09-2023,Express,UPI,No
ORD100205,28-07-2023,C1124,Customer_293,Ahmedabad,West,P018,Stapler,Office Supplies,Stationery,3,5.58,0.03,16.24,Offline,,03-08-2023,Express,Cash,No
ORD100316,08-09-2023,C1215,Customer_333,Hyderabad,South,P024,Water Cooler,Appliances,Kitchen,6,187.33,0.03,1090.26,Online,Priya Singh,16-09-2023,Express,UPI,No
ORD100683,13-07-2024,C1051,Customer_11,Chennai,South,P006,Office Chair,Furniture,Chairs,4,127.8,0.03,495.86,Online,Karan Mehta,21-07-2024,Standard,NetBanking,No
ORD100966,03-05-2023,C1209,Customer_114,Pune,West,P026,Binder,Office Supplies,Stationery,1,3.6,0,3.6,Offline,,05-05-2023,Express,NetBanking,No
ORD100006,20-07-2024,C1234,Customer_74,Pune,West,P002,Laptop B,Electronics,Laptops,3,1087.72,0.05,3100,Offline,Priya Singh,26-07-2024,SameDay,UPI,No
ORD101093,18-02-2023,C1077,Customer_289,Lucknow,North,P013,Router,Electronics,Networking,2,104.93,0.05,199.37,Online,Rahul Jain,22-02-2023,Standard,Credit Card,No
ORD100802,17-09-2024,C1226,Customer_113,Ahmedabad,West,P022,Keyboard,Electronics,Accessories,2,30.31,0,60.62,Online,,20-09-2024,Express,UPI,No
ORD101068,09-03-2024,C1057,Customer_273,Lucknow,North,P026,Binder,Office Supplies,Stationery,3,3.77,0.05,10.74,Offline,Vikram Rao,17-03-2024,SameDay,Credit Card,No
ORD100844,10-07-2023,C1255,Customer_333,Ahmedabad,West,P007,Office Table,Furniture,Tables,5,264.16,0.05,1254.76,Online,Karan Mehta,15-07-2023,Standard,UPI,No
ORD100493,11-01-2024,C1085,Customer_238,Bengaluru,South,P022,Keyboard,Electronics,Accessories,5,32.73,0,163.65,Online,Lina Das,19-01-2024,Express,Credit Card,No
ORD100919,09-07-2023,C1056,Customer_299,Bengaluru,South,P012,Headphones,Electronics,Accessories,5,75.91,0.1,341.59,Offline,Priya Singh,11-07-2023,Standard,UPI,No
ORD101185,01-07-2024,C1270,Customer_252,Ahmedabad,West,P027,Calculator,Office Supplies,Electronics,1,13.19,0,13.19,Offline,,04-07-2024,SameDay,Credit Card,No
ORD100500,06-03-2024,C1135,Customer_92,Hyderabad,South,P009,Desk Lamp,Office Supplies,Lamps,5,30.61,0,153.05,Offline,Rahul Jain,14-03-2024,Express,Credit Card,No
ORD101191,05-06-2024,C1072,Customer_162,Chennai,South,P023,Coffee Maker,Appliances,Kitchen,1,83.54,0.03,81.03,Online,Lina Das,10-06-2024,Standard,Credit Card,No
ORD101039,03-07-2024,C1203,Customer_425,Pune,West,P028,Phone Stand,Electronics,Accessories,2,10.43,0,20.86,Offline,,07-07-2024,Standard,Credit Card,No
ORD100933,20-08-2023,C1147,Customer_440,Ahmedabad,West,P001,Laptop A,Electronics,Laptops,1,1216.12,0.1,1094.51,Offline,,26-08-2023,SameDay,Credit Card,No
ORD100259,23-03-2023,C1043,Customer_299,Bengaluru,South,P004,Smartphone B,Electronics,Phones,5,460.06,0,2300.3,Online,Amit Verma,29-03-2023,Standard,NetBanking,No
ORD100282,27-01-2024,C1257,Customer_293,Lucknow,North,P017,Whiteboard,Office Supplies,Boards,4,74.71,0,298.84,Offline,Lina Das,04-02-2024,Express,UPI,No
ORD100979,20-06-2024,C1268,Customer_250,Delhi,North,P001,Laptop A,Electronics,Laptops,3,1038.35,0,3115.05,Online,Sneha Kapoor,29-06-2024,Standard,Credit Card,No
ORD100634,12-07-2023,C1084,Customer_223,Lucknow,North,P015,Projector,Electronics,AV,5,586.67,0,2933.35,Offline,Amit Verma,15-07-2023,Standard,Credit Card,No
ORD100590,10-04-2023,C1216,Customer_449,Pune,West,P026,Binder,Office Supplies,Stationery,3,4.21,0,12.63,Online,Vikram Rao,17-04-2023,Express,Cash,No
ORD100160,30-11-2023,C1241,Customer_447,Mumbai,West,P027,Calculator,Office Supplies,Electronics,7,16.95,0,118.65,Online,Sneha Kapoor,02-12-2023,Express,Cash,No
ORD100949,26-09-2024,C1271,Customer_471,Jaipur,North,P009,Desk Lamp,Office Supplies,Lamps,3,36.87,0,110.61,Online,Rahul Jain,28-09-2024,Express,Credit Card,No
ORD100474,15-08-2023,C1015,Customer_34,Bengaluru,South,P008,Printer A,Electronics,Printers,5,199.37,0.05,947.01,Offline,,16-08-2023,Standard,UPI,No
ORD100455,31-05-2024,C1152,Customer_170,Ahmedabad,West,P029,Desk Organizer,Office Supplies,Storage,5,20.41,0.03,98.99,Online,Amit Verma,01-06-2024,Standard,UPI,Yes
ORD100320,31-05-2024,C1027,Customer_6,Pune,West,P023,Coffee Maker,Appliances,Kitchen,2,102.51,0.03,198.87,Online,Rita Patel,06-06-2024,SameDay,Cash,No
ORD100786,22-04-2023,C1101,Customer_243,Lucknow,North,P020,SSD 512GB,Electronics,Storage,5,108.27,0,541.35,Online,Sneha Kapoor,01-05-2023,Standard,UPI,No
ORD100434,28-04-2023,C1130,Customer_88,Chennai,South,P018,Stapler,Office Supplies,Stationery,2,6.26,0.03,12.14,Offline,Lina Das,03-05-2023,Standard,Credit Card,No
ORD101168,11-02-2023,C1235,Customer_324,Mumbai,West,P003,Smartphone A,Electronics,Phones,1,616.7,0,616.7,Online,,20-02-2023,SameDay,Credit Card,No
ORD100299,01-06-2023,C1092,Customer_151,Lucknow,North,P024,Water Cooler,Appliances,Kitchen,3,222.86,0.03,648.52,Offline,,10-06-2023,Express,UPI,No
ORD100436,19-05-2024,C1045,Customer_96,Pune,West,P004,Smartphone B,Electronics,Phones,6,428.26,,2569.56,Online,Neha Sharma,19-05-2024,SameDay,Credit Card,No
ORD101103,18-08-2024,C1249,Customer_288,Jaipur,North,P004,Smartphone B,Electronics,Phones,6,464.98,0,2789.88,Online,Lina Das,25-08-2024,SameDay,Cash,No
ORD100438,01-03-2024,C1015,Customer_484,Chennai,South,P012,Headphones,Electronics,Accessories,1,82.94,0,82.94,Online,Saurabh Sen,05-03-2024,Standard,UPI,No
ORD100325,28-07-2024,C1084,Customer_253,Kolkata,East,P015,Projector,Electronics,AV,2,743.05,0.05,1411.79,Online,Karan Mehta,05-08-2024,SameDay,UPI,No
ORD100403,11-08-2023,C1095,Customer_498,Jaipur,North,P021,Mouse,Electronics,Accessories,1,21.69,0.1,19.52,Offline,,12-08-2023,Standard,UPI,Yes
ORD100564,19-01-2024,C1186,Customer_500,Delhi,North,P015,Projector,Electronics,AV,1,686.54,0,686.54,Online,Rahul Jain,26-01-2024,SameDay,Credit Card,No
ORD100292,30-11-2024,C1179,Customer_177,Delhi,North,P015,Projector,Electronics,AV,1,695.16,0,695.16,Online,Sneha Kapoor,06-12-2024,SameDay,Cash,No
ORD100278,04-06-2024,C1049,Customer_14,Bengaluru,South,P018,Stapler,Office Supplies,Stationery,3,5.46,0,16.38,Online,Karan Mehta,03-06-2024,Standard,UPI,No
ORD100655,11-02-2024,C1283,Customer_209,Ahmedabad,West,P007,Office Table,Furniture,Tables,5,221.88,0,1109.4,Online,Rita Patel,12-02-2024,SameDay,Cash,No
ORD100732,19-11-2023,C1086,Customer_418,Hyderabad,South,P021,Mouse,electronics,Accessories,2,18.32,0,36.64,Online,Vikram Rao,25-11-2023,SameDay,Cash,No
ORD100553,09-04-2024,C1210,Customer_175,Hyderabad,South,P022,Keyboard,Electronics,Accessories,7,38.84,0,271.88,Online,Saurabh Sen,11-04-2024,Standard,Credit Card,No
ORD100094,11-02-2023,C1283,Customer_107,Ahmedabad,West,P022,Keyboard,Electronics,Accessories,7,39.98,0,279.86,Online,Amit Verma,13-02-2023,Standard,NetBanking,No
ORD101144,26-09-2024,C1032,Customer_116,Chennai,South,P005,"Monitor 24""",Electronics,Monitors,4,163.99,0,655.96,Online,Karan Mehta,30-09-2024,SameDay,Credit Card,No
ORD100245,19-11-2024,C1132,Customer_86,Bengaluru,South,P022,Keyboard,Electronics,Accessories,3,35.19,0,105.57,Online,Amit Verma,28-11-2024,SameDay,Credit Card,No
ORD100945,26-01-2024,C1123,Customer_228,Chennai,South,P007,Office Table,Furniture,Tables,1,251.89,0.05,239.3,Online,Karan Mehta,26-01-2024,Express,NetBanking,No
ORD100775,21-09-2023,C1003,Customer_366,Bengaluru,South,P017,Whiteboard,Office Supplies,Boards,4,79.26,0,317.04,Offline,Rita Patel,27-09-2023,SameDay,Credit Card,No
ORD100426,13-04-2024,C1005,Customer_325,Hyderabad,South,P003,Smartphone A,Electronics,Phones,1,552.87,0,552.87,Offline,,16-04-2024,Express,Credit Card,No
ORD100149,16-12-2023,C1212,Customer_248,Jaipur,North,P021,Mouse,Electronics,Accessories,2,18.12,0,36.24,Online,,22-12-2023,Express,UPI,No
ORD100226,05-02-2024,C1060,Customer_398,Kolkata,East,P024,Water Cooler,Appliances,Kitchen,3,198.92,0.1,537.08,Offline,,09-02-2024,Express,UPI,No
ORD100865,21-07-2023,C1168,Customer_110,Delhi,North,P006,Office Chair,Furniture ,Chairs,2,153.29,0,306.58,Online,,23-07-2023,Standard,UPI,No
ORD100967,01-06-2024,C1010,Customer_411,Lucknow,North,P019,External HDD 1TB,Electronics,Storage,5,82.07,0.1,369.31,Online,,03-06-2024,SameDay,UPI,No
ORD100900,12-01-2023,C1054,Customer_171,Bengaluru,South,P025,Project Mouse,Electronics,Accessories,5,22.39,0.1,100.76,Offline,,10-01-2023,SameDay,Cash,No
ORD100699,04-03-2023,C1250,Customer_14,Hyderabad,South,P007,Office Table,Furniture,Tables,2,234.43,0,468.86,Offline,,07-03-2023,Standard,NetBanking,No
ORD100601,29-09-2024,C1162,Customer_364,Lucknow,North,P012,Headphones,Electronics,Accessories,3,76.59,0.03,222.88,Online,Lina Das,05-10-2024,Standard,Cash,No
ORD100217,01-09-2023,C1221,Customer_203,Bengaluru,South,P024,Water Cooler,Appliances,Kitchen,3,190.39,0.03,554.03,Online,Karan Mehta,02-09-2023,Express,NetBanking,No
ORD100817,15-08-2023,C1070,Customer_61,Bengaluru,South,P030,Laptop Sleeve,Electronics,Accessories,2,21.46,0,42.92,Offline,Rita Patel,16-08-2023,SameDay,Cash,No
ORD100220,11-05-2023,C1043,Customer_345,Ahmedabad,West,P013,Router,Electronics,Networking,1,82.97,0.1,74.67,Online,Karan Mehta,16-05-2023,Express,NetBanking,No
ORD100213,29-12-2023,C1297,Customer_353,Pune,West,P020,SSD 512GB,Electronics,Storage,1,108.64,0.05,103.21,Offline,,02-01-2024,Standard,Credit Card,No
ORD101125,29-06-2023,C1270,Customer_7,Chennai,South,P025,Project Mouse,Electronics ,Accessories,7,24.08,0,168.56,Online,,05-07-2023,SameDay,Credit Card,No
ORD100907,10-03-2024,C1239,Customer_452,Delhi,North,P001,Laptop A,Electronics,Laptops,1,1217.33,0,1217.33,Offline,Amit Verma,18-03-2024,Standard,Cash,Yes
ORD100394,29-02-2024,C1120,Customer_339,Chennai,South,P011,Pen Set,Office Supplies ,Stationery,2,8.45,0,16.9,Offline,Vikram Rao,09-03-2024,Express,Cash,No
ORD100367,31-07-2024,C1271,Customer_220,Ahmedabad,West,P022,Keyboard,Electronics,Accessories,2,33.75,0,67.5,Online,,31-07-2024,SameDay,Cash,No
ORD100924,12-03-2024,C1188,Customer_181,Bengaluru,South,P025,Project Mouse,Electronics,Accessories,2,23.54,0.03,45.67,Offline,,17-03-2024,Standard,Credit Card,No
ORD100012,27-09-2023,C1108,Customer_476,Lucknow,North,P016,Filing Cabinet,Furniture,Storage,2,320.45,0.03,621.67,Online,Rahul Jain,05-10-2023,SameDay,NetBanking,No
ORD101118,13-04-2024,C1229,Customer_287,Ahmedabad,West,P008,Printer A,Electronics ,Printers,1,240.14,0,240.14,Online,Rita Patel,18-04-2024,Express,Cash,No
ORD100234,21-05-2023,C1156,Customer_372,Chennai,South,P021,Mouse,Electronics,Accessories,6,19.3,0,115.8,Online,,24-05-2023,Standard,UPI,No
ORD100695,21-11-2024,C1236,Customer_175,Kolkata,East,P005,"Monitor 24""",Electronics,Monitors,2,194.62,0,389.24,Online,,29-11-2024,Express,NetBanking,No
ORD101136,18-04-2023,C1059,Customer_474,Kolkata,East,P011,Pen Set,Office Supplies,Stationery,2,9.11,0.03,17.67,Offline,Sneha Kapoor,19-04-2023,SameDay,Credit Card,Yes
ORD101071,07-04-2023,C1114,Customer_300,Chennai,South,P001,Laptop A,Electronics,Laptops,1,1035.52,0,1035.52,Online,Lina Das,15-04-2023,Standard,Credit Card,No
ORD100063,20-02-2023,C1240,Customer_150,Kolkata,East,P025,Project Mouse,Electronics,Accessories,3,24.74,0,74.22,Offline,,01-03-2023,Standard,NetBanking,No
